report_id,date,house,theme,direction,bull,bear,summary,source_page
2026-03-16_하나증권_산업,2026-03-16,하나증권,글로벌EV,0,,"인터배터리 2026에서 전기차의 존재감은 과거 대비 확실히 축소. SK온 제네시스 GV60, LGES 르노 세닉 각 1대 전시에 그쳤고 삼성SDI는 전기차를 배치하지 않음. 최근 자동차 화재 사고 이슈로 안전성 이슈가 부각.","전기차는 '정중동' 국면으로, 셀 메이커들의 관심은 각형·구조혁신·미드니켈 등 소재/구조 기술로 이동.",14
2026-03-16_하나증권_산업,2026-03-16,하나증권,각형폼팩터,6,"삼성SDI는 각형 배터리 특허 약 1,200건을 보유했다고 밝히며 PrismStack(전극·분리막 적층형 구조)과 No TP(No Thermal Propagation) 안전 기술을 핵심 경쟁력으로 강조. 각형은 캔 강성이 높고 완성차 업체 입장에서 안전성·패키징·생산 안정성 측면에서 유리.",,최근 자동차 화재 사고 이슈로 완성차의 각형 주문량이 증가하며 각형 기술 경쟁력이 부각.,14
2026-04-06_하나증권_산업,2026-04-06,하나증권,글로벌EV수요,-3,"유가 상승으로 미국 전기차 TCO 역전 기간이 8.9년에서 6년 내외로 단축되며 수요 개선 여지가 있고, LGES/삼성SDI 실적 추정치가 EV 회복을 거의 가정하지 않아 오히려 실적 상향 서프라이즈 요인이 될 수 있다.","2월 글로벌 전기차 판매량은 YoY -13% 감소한 105.5만대(BEV -13%, PHEV -12%)를 기록했다.",EV 수요는 부진하나 기대치가 이미 낮아 반등 시 주가 임팩트가 클 수 있는 국면.,1
2026-04-06_하나증권_산업,2026-04-06,하나증권,북미EV,-6,"3월 미국 BEV 판매는 MoM +22% 반등했고, 유가 상승에 따른 TCO 개선 기대가 있다.","Cox Automotive 기준 1Q26 미국 신차 전기차 판매 YoY -28%, Ford 미국 전기차 판매 YoY -70%, GM 디트로이트 전기차 공장 가동 중단 등 수요 둔화가 뚜렷하고, 미국 상원의 중국차 협력금지 법안 발의 등 정책 불확실성도 있다.",미국 EV 수요는 판매·생산 양면에서 뚜렷한 둔화가 지속되고 있다.,2
2026-04-06_하나증권_산업,2026-04-06,하나증권,유럽EV,5,"2월 유럽 전기차 판매량 YoY+20%, 독일 YoY+27.3%, 3월 프랑스 YoY+54.3%, 스웨덴 YoY+18.8%, 노르웨이 YoY+41.4% 등 주요국이 고르게 강한 성장을 기록했다.",영국은 2월 YoY -18.4% 감소했다.,유럽은 독일·프랑스·북유럽 중심으로 EV 판매 성장세가 뚜렷하다.,10
2026-04-06_하나증권_산업,2026-04-06,하나증권,중국EV,-2,"1~2월 중국 리튬 배터리 수출액은 YoY+46%로 확대됐고, BYD는 2026년 해외 수출 목표 150만대 달성이 가능할 것으로 언급했다.","2월 중국 전기차 판매는 YoY -31~34% 감소했고, 시장감독관리총국은 과잉 경쟁 억제를 위한 원가 이하 판매 조사·처벌 방침을 밝혔다.",내수는 둔화되나 수출 확대와 규제를 통한 출혈경쟁 억제 움직임이 병행되고 있다.,3
2026-04-06_하나증권_산업,2026-04-06,하나증권,글로벌ESS,8,"2월 글로벌 ESS 신규 설치량은 YoY+45%인 21.6GWh를 기록했고, LGES의 2026년 ESS 부문 매출은 전년대비 3배 수준 증가가 예상된다.","테슬라 1분기 ESS 설치량은 YoY -15%, QoQ -38% 감소했으나, B2C 특성상 월/분기별 변동성이 커 수요 둔화로 해석하기는 무리가 있다.",ESS는 성장축이 친환경에서 안보로 이동하며 실적·밸류에이션 모두 견조한 성장 국면을 유지하고 있다.,1
2026-04-06_하나증권_산업,2026-04-06,하나증권,북미ESS,9,"2월 미국 ESS 신규 설치량은 YoY+190% 급증한 3.2GWh, 누적 설치량도 YoY+113% 증가했다.",,미국 ESS 설치량은 전 지역 중 가장 가파른 증가세를 보이고 있다.,7
2026-04-06_하나증권_산업,2026-04-06,하나증권,LFP침투율,5,글로벌·미국·중국·유럽 전 지역에서 LFP 배터리 침투율이 추세적으로 상승하고 있다.,,LFP 침투율 상승 추세는 지역을 불문하고 지속되고 있다.,16
2026-04-06_하나증권_산업,2026-04-06,하나증권,전고체,-3,"SAIC 산하 MG Motor는 반고체 배터리 'MG SolidCore Battery'를 공개, 유럽 출시 신차에 준고체 배터리를 적용할 계획이다.","중국과학원 원사(석좌교수)는 전고체 배터리가 2027년부터 차량 탑재가 시작되겠지만, 의미 있는 시장 규모 형성에는 최소 5년 이상 걸릴 것으로 전망했다.",전고체는 2027년 초기 탑재가 예상되나 유의미한 시장 형성까지는 시간이 더 필요하다.,3
2026-04-06_하나증권_산업,2026-04-06,하나증권,K배터리경쟁력,4,"배터리 대형 3사 합산 유니버스는 ESS 사업 기대감에 +4.5% 상승, 코스피 대비 +4.5%p Out-perform했고, LGES는 캐나다 넥스트스타에너지 지분 인수를 계획보다 3개월 앞당겨 마무리했다.",SK온은 조지아 1공장 가동을 잠정 중단하고 미국 흑연업체와의 조달계약을 해지하는 등 사업 효율화가 필요한 상황이다.,ESS 모멘텀 속에 3사 주가는 견조하나 SK온은 여전히 사업 효율화 국면에 있다.,3
2026-04-06_하나증권_산업,2026-04-06,하나증권,중국경쟁,-4,,"BYD, CATL 등 중국 업체의 해외 수출 확대(BYD 2026년 목표 150만대, 신형 SUV '송 울트라' 출시)와 CALB의 항공용 원통형 배터리 양산 돌입 등 경쟁 심화가 지속되고 있다.",중국 업체의 글로벌 수출 확대와 사업 다각화로 경쟁 압력이 커지고 있다.,3
2026-04-06_하나증권_산업,2026-04-06,하나증권,관세정책,-3,,미국 오하이오주 상원의원 버니 모레노는 중국산 자동차의 미국 유입을 제한하기 위해 '중국 자동차 협력관계 금지 법안'을 발의했다.,미국의 대중 자동차 정책 규제 강화 움직임이 지속되고 있다.,2
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,글로벌ESS,8,재생에너지 확산과 AI데이터센터향 전력 수요 급증으로 BESS가 전력망 안정화 필수품으로 자리잡아 2025~2030년 연평균 23% 성장 예상. 태양광+BESS 발전원가가 가스발전보다 낮아지는 추세도 뚜렷.,,"BESS는 K배터리의 새로운 성장엔진으로 부상, 전기차 대비 월등히 높은 성장률로 실적 개선을 견인할 전망.",9
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,북미ESS,7,미국 BESS 시장은 2025~2030년 연평균 21% 성장 예상. 내년부터 비중국산 원가비중 55% 이상이어야 투자세액공제(48E) 수령 가능해지고 생산보조금(45X)도 비중국산 원가비중 적용되어 중국업체들의 미국 시장 접근이 사실상 차단됨.,관세 및 세액공제 요건 등 정책 변수에 따라 사업자 수익성이 달라질 수 있음.,보조금 지급 규정 강화로 중국업체 퇴출이 시작되며 올해부터 K배터리 성장이 본격화될 것.,15
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,유럽ESS,6,기존 가정용 소규모 위주에서 유틸리티향 시장이 급격히 팽창 중. 독일 등 최대 시장에서 태양광 연계 보조금(CfD) 도입이 논의 중이며 도입 시 유럽 전체 표준으로 작용해 연평균 33% 고성장 가능.,,독일 보조금 도입이 예정되면서 유럽 BESS 시장의 성장 속도가 빨라질 전망.,14
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,북미EV,-3,"올 하반기 리비안, 슬레이트, 루시드, 테슬라 사이버캡, 볼트, 토요타 H-CR 등 신모델 출시효과로 2027년부터 성장세 반전 예상. 캘리포니아·뉴욕 등 민주당 주의 자체 보조금 도입과 고유가에 따른 소비자 선택 전환도 긍정적.","구매 보조금(IRA 세액공제) 폐지 여파로 2025년에 이어 2026년에도 -12% 역성장 불가피, 2년 연속 역성장.",미국 전기차는 2026년까지 역성장이 불가피하나 2027년부터 신차 효과로 재성장 전환 예상.,40
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,유럽EV,6,"EU CO2 배출 규제 강화(2025년부터 15%)와 2027년 3년 평균 벌과금 정산 시점을 앞두고 완성차업체 판매 총력전 예상. 독일·영국·프랑스·스페인·이탈리아 등 주요국이 보조금을 재도입하며 2025년 31%, 2026년 21% 판매 성장.",보조금 민감도가 매우 높아 2023~2024년 독일 보조금 중단 사례처럼 정책이 축소되면 급격한 역성장 가능.,유럽은 규제와 보조금 재도입 효과로 전성기를 재현하며 견조한 성장이 지속될 전망.,42
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,중국EV,3,중국 내수 전기차 판매 비중이 2022년 22.1%에서 2030년 61.6%까지 확대될 전망이며 수출도 급증세.,저가 경쟁 심화와 공급과잉 우려가 상존.,중국은 압도적인 내수 침투율 확대와 수출 증가로 글로벌 EV 최대 시장 지위를 유지할 전망.,60
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,글로벌EV,4,배터리 가격 하락(2025년 평균 8% 하락)에 힘입어 전세계 전기차 판매 비중이 2022년 12.7%에서 2030년 40.0%까지 지속 확대될 전망.,미국 시장 부진이 발목을 잡고 있으나 글로벌 비중이 낮아 전체 임팩트는 제한적.,글로벌 전기차 시장은 미국 부진에도 불구하고 유럽·중국 성장에 힘입어 완만한 확대 추세를 지속.,60
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,LFP침투,5,"LFP는 BESS 시장에서 압도적 점유율을 유지 중이며 국내 3사(LGES·삼성SDI·SK온) 모두 미국향 LFP BESS 생산에 진출, 국내 셀 3사의 BESS 생산능력이 2024년 14GWh에서 2026년말 96GWh로 대폭 증가.",에너지밀도가 낮아 프리미엄 EV향 채택에는 한계가 있음.,국내 3사 모두 LFP BESS 생산에 진출하며 중국이 선점했던 ESS 시장 탈환을 노리는 중.,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,전고체,5,"삼성SDI가 전고체 전용 파일럿 라인(S-Line) 가동으로 선두, 2027년 양산 목표. 완성차 로드맵상 토요타·닛산이 2027~2028년 양산 시작하며 2030년 본격 확산. 휴머노이드·UAM 등 신규 고부가 수요처가 부상.","현재 팩 가격이 리튬이온 대비 약 2.4배 높아 상용화를 위해서는 가격 하락이 필수적이며, 핵심 원료인 황화리튬(Li2S)의 수율·원가 안정화가 과제로 남음.",2027년 국내외 동시 양산 원년이 될 전망이며 휴머노이드·UAM 등 신규 수요처 확산이 기대됨.,33
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,나트륨이온,4,탄산리튬 대비 원가 변동성이 낮고 공급이 안정적이며 보급형 EV·대형 고정형 ESS向 수요가 확대되는 중. 글로벌 소듐이온 배터리 생산능력은 2025년 90GWh에서 2030년 590GWh로 약 6.5배 급증 전망.,"에너지밀도가 100~160Wh/kg로 리튬이온(LFP 140~190, NCM 200~300) 대비 열위이며, 중국이 층상산화물 기준 490GWh(2030년) 규모로 시장을 압도적으로 주도.",가격 경쟁력을 기반으로 보급형 EV·고정형 ESS 수요가 확대되나 중국이 시장을 선도.,36
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,K배터리경쟁력,6,"BESS·LFP·LMR·전고체 등 신규 플랫폼 전환기에 K배터리가 선제적으로 투자에 나서고 있으며, 소재/부품 업체들의 밸류에이션 리레이팅이 진행 중. 미국 현지 생산능력 확대로 BESS 시장 탈환도 가시화.",기존 LFP 등 범용 제품에서는 중국 대비 원가 경쟁력이 여전히 열위.,신규 기술 플랫폼과 전방산업 확산이 중국에 밀려왔던 K배터리에게 긍정적 흐름을 제공.,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,중국경쟁,-4,중국은 저가 LFP·소듐이온 배터리로 글로벌 점유율을 확대 중이며 유럽 배터리 시장 점유율이 2021년 18.4%에서 2025년 1분기 59.5%로 급증.,"미국의 비중국산 원가비중 규정(45X/48E), EU의 산업가속화법안(IAA) 등 정책적 견제로 중국 업체들의 미국·유럽 시장 접근이 점차 어려워지는 중.",중국의 유럽 시장 잠식은 뚜렷하나 미국·유럽의 정책적 장벽 강화로 견제 효과가 나타날 전망.,50
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,관세정책,3,"미국 관세(Section 301+122, 약 38%)와 비중국산 원가비중 요건으로 중국산 LFP 수입 BESS는 사업자 실질 이익이 나오지 않는 반면 미국산 LFP·NCA는 12~18%/8~14% 수준의 IRR 확보 가능해 K배터리가 반사이익.",관세·보조금 정책은 중간선거 등 정치적 변수에 따라 변경될 가능성이 상존.,관세와 비중국산 원가비중 규정이 K배터리에게 유리하게 작용하며 중국산 BESS의 경쟁력을 무력화.,16
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,수급밸런스,2,"전기차·BESS 수요 확대로 탄산리튬·수산화리튬·코발트 가격이 저점 대비 각각 반등(1년전 대비 2.5배, 1.7배 등)하며 중국의 그린산업 정책 기조도 공급과잉에서 균형으로 전환되는 신호.",메탈가격 상승은 배터리 셀 원가 상승 요인으로 작용해 마진 압박 가능성이 있음.,리튬·코발트 등 배터리 메탈 가격이 저점을 지나 상승 반전하며 밸류체인 전반에 가격 강세가 확산.,59
2026-06-08_하나증권_산업,2026-06-08,하나증권,유럽EV,6,"유럽 테슬라 판매가 3월+89%,4월+97%,5월+64%로 반등하며 LG에너지솔루션의 유럽 전기차 배터리 탑재량 증가율이 3월+33%,4월+25%로 유럽 전체 시장 성장률(3월+9%,4월+23%)을 상회, 원통형 전지 가동률·출하량 개선 기대",한국 3사 합산 유럽 점유율은 하락세 지속되어 4월 28%로 사상 첫 30%를 하회,테슬라 유럽 판매 회복이 LG에너지솔루션 개별 실적 개선 모멘텀으로 이어지고 있다,1
2026-06-08_하나증권_산업,2026-06-08,하나증권,글로벌ESS,6,"미국 정부-하이퍼스케일러 납세자 보호 서약 체결 이후 On-site 발전 ESS 프로젝트 발주가 Fluence Energy, LG에너지솔루션(Oracle 관련) 등에서 빠르게 증가, 4월 글로벌 ESS 신규 설치 +18%(YoY) 17.7GWh, 누적(1-4월) +31% 88.1GWh",서약 체결 이후 관련 발주가 시작된 지 이제 막 1회차를 지났을 뿐이라 아직 초기 단계,On-site 발전 데이터센터향 ESS 수요가 본격 확대 국면 초입에 진입,1
2026-06-08_하나증권_산업,2026-06-08,하나증권,AIDC전력,4,"Duke Energy CEO는 AI 데이터센터 확산에 따라 전력 수요가 과거 수십 년 대비 10배 빠른 속도로 증가할 것으로 전망, 독일 정부도 2030년까지 데이터센터 용량을 최소 2배 확대하고 2027년부터 전력수요 100% 재생에너지 조달 의무화",,AI 데이터센터발 전력수요 급증이 On-site ESS 수요를 견인하는 구조적 동력,2
2026-06-08_하나증권_산업,2026-06-08,하나증권,관세정책,3,"11월 미국 중간선거를 앞두고 시장이 트럼프 정책 Unwinding을 점차 선반영할 것으로 전망, 하반기로 갈수록 배터리 산업에 대한 관심 증가 예상",,정책 리스크 완화(Unwinding) 기대가 하반기 배터리 섹터 재평가 요인,1
2026-06-08_하나증권_산업,2026-06-08,하나증권,메탈가격,2,5월 리튬/니켈/구리/LiPF6 가격이 전월 대비 +14%/+4%/+5%/+10%로 반등,"5월 코발트 가격은 -6%로 하락, 망간/알루미늄은 -2%/+2%로 혼조",리튬 등 주요 메탈 가격이 저점 이후 반등 조짐을 보이고 있다,25
2026-06-08_하나증권_산업,2026-06-08,하나증권,LFP침투,-3,,LFP 침투율이 미국·유럽·중국 전역에서 지속 상승하며 NCM/NCA 중심 한국 배터리 3사에 상대적 경쟁력 부담 요인으로 작용,LFP 침투 확대 추세가 지속되며 삼원계 중심 K배터리엔 부담,16
2026-06-08_하나증권_산업,2026-06-08,하나증권,나트륨이온,-3,,CATL 수석연구원이 '2026 장비강국포럼'에서 2026년 내 나트륨이온 배터리 대량양산 돌입 계획을 밝혀 중국 업체가 신기술 상용화에서 앞서 나가고 있음,"CATL의 나트륨이온 대량양산 계획으로 신기술 경쟁이 가속화, LG에너지솔루션은 2027년 1세대 양산을 목표로 대응 중",3
2026-06-08_하나증권_산업,2026-06-08,하나증권,중국경쟁,-2,,"삼성SDI가 헝가리 괴드 1공장을 VW 통합형 셀 규격에 맞춰 개조하는 등 유럽에서 대응 중이나, CATL은 나트륨이온 양산 등 신기술에서 앞서가며 경쟁 강도가 지속",중국 셀메이커의 신기술·증설 경쟁이 지속되고 있다,3
2026-06-08_하나증권_산업,2026-06-08,하나증권,K배터리경쟁력,4,"LG에너지솔루션의 유럽 탑재량 증가율이 시장 성장률을 상회하고 있고, AMPC 수혜가 큰 셀메이커는 이익 추정치 상향 조정에도 주가가 하락해 가격 매력이 커졌다는 점에서 매수 접근이 유효",배터리 대형주 3사(LGES/삼성SDI/SK이노베이션) 주간 주가는 각각 -9.6%/-17.4%/-3.6%로 코스피 대비 -7.6%p 언더퍼폼,"펀더멘털 개선에도 최근 한달 주가는 시장 조정에 동반 하락, AMPC 수혜 셀메이커 중심 접근을 권고",3
