report_id,date,house,company,issue,stance_score,summary,source_page
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,배터리판매량,-6,"4월 EV향 배터리 판매량이 전년동월대비 -33% 급감했고, 글로벌 EV향 배터리 성장(24년 27%, 25년 32%)과 달리 동사는 -15%, -6%로 '23년 이후 역성장이 지속되고 있다.",2
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,중국경쟁,-6,LFP 기반 각형을 앞세운 중국 배터리사와의 가격 경쟁 심화로 폼팩터별 각형 M/S가 지속 상승하는 가운데 동사의 글로벌 각형 M/S는 '20년 12%에서 '25년 3%까지 하락했다.,6
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,ESS,-3,미국 ESS 시장 M/S 확대와 완만한 판매량 증가가 예상되나 EV향 판매 정체 영향을 상쇄하기엔 역부족일 것으로 판단된다.,1
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,전고체,0,"동사는 국내 셀사 중 가장 빠른 '27년말 전고체 배터리 양산을 목표하지만, 글로벌 경쟁사 대비 EV향 시장 개화가 지연되는 추세여서 밸류에이션에 추가 가산하지 않았다.",8
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,로봇,0,프리미엄 EV보다 휴머노이드 등 로봇향에서 전고체 배터리 채택이 먼저 이뤄질 것으로 예상되나 아직 배터리 탑재량 규모가 작아 본격적 수요 창출까지는 시간이 필요하다.,8
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,밸류에이션,-4,"저조한 EV향 판매량과 삼성디스플레이 보유 자산가치 감안, EV/EBITDA 17x(삼성디스플레이 지분가치 제외)를 적용해 목표주가를 593,000원에서 531,000원으로 하향하고 Hold 의견을 유지했다.",1
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,삼성SDI,북미CAPEX,-2,"EV향 Capa 조정 시 고정비 감소로 영업이익률 개선 여지가 있으나, 자산손상 또는 처분비용 발생 시 단기 손익에 부정적 영향을 미칠 수 있다.",10
2026-06-08_하나증권_산업,2026-06-08,하나증권,LGES,유럽EV회복,6,"테슬라 유럽 판매 회복에 따라 유럽 탑재량 증가율(3월+33%,4월+25%)이 시장 성장률을 상회, 원통형 전지 가동률·출하량 개선 기대",1
2026-06-08_하나증권_산업,2026-06-08,하나증권,LGES,On-siteESS,5,Oracle 관련 On-site ESS 수주 등 데이터센터향 ESS 프로젝트 확보 사례가 대표적으로 언급됨,1
2026-06-08_하나증권_산업,2026-06-08,하나증권,LGES,나트륨이온배터리,2,2027년 1세대 나트륨이온 배터리 양산을 목표로 중국 난징 공장에 파일럿 라인을 구축하고 양산성을 검증 중,3
2026-06-08_하나증권_산업,2026-06-08,하나증권,삼성SDI,유럽생산능력확충,3,"헝가리 괴드 1공장 2개 라인을 Volkswagen 통합형 셀 규격에 맞춰 개조 중이며, 내년 양산과 함께 두 자릿수 GWh 생산능력 확보 전망",3
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,ESS,6,미국 캐파 확대(NCA 7GWh 연간 가동 + LFP 12GWh 4분기 양산 시작)로 2026년 ESS 매출은 2분기부터 10% 이상 증가하며 연간으로도 큰 폭 성장이 예상된다.,1
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,AMPC,6,"2026년 전사 AMPC는 4,691억원(EV 1,930억원, ESS 2,761억원)으로 추정되며, 가동률이 현재 40~50%에서 하반기 60~70%로 회복되며 수익성 개선의 핵심 변수로 작용할 전망이다.",1
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,소형전지,5,"전동공구 수요 회복과 BBU 매출 확대(연간 6,000억원 초중반 추정) 기조가 이어지며 소형 배터리 부문의 반등이 지속되고 있다.",1
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,전고체,-2,전고체 배터리는 2027년 하반기 상용화를 목표하지만 유의미한 매출 기여는 2030년 이후로 전망돼 단기 실적 기여는 제한적이다.,1
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,밸류에이션,6,"현재 2026F PBR 2배 수준은 역사적 밴드 및 Peer(2027F 기준 에코프로비엠 9.8배, 엘앤에프 7.6배 등) 대비로도 낮아 업사이드 여력이 존재한다는 판단이다.",5
2026-06-09_SK증권_삼성SDI,2026-06-09,SK증권,삼성SDI,북미CAPEX,5,"미국 AMPC 수혜를 겨냥해 지난해 4분기부터 스텔란티스 JV에서 ESS 라인을 가동해왔으며, 이는 성장축이 EV에서 ESS로 이동하는 핵심 동력이다.",1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,북미CAPEX,3,"북미 데이터센터향 BBU/UPS/ESS 판매 호조와 LFP ESS 가동 본격화, AMPC 개선 기대로 실적 모멘텀이 부각된다.",1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,ESS,5,데이터센터용 국내 생산 UPS 출하 증가와 수익성이 좋은 LMO 기반 UPS의 미국 판매 확대로 ESS 부문 마진이 개선되고 있다.,1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,유럽EV,4,2분기부터 국내 완성차의 유럽향 볼륨 EV 모델용 배터리 출하가 본격화되며 헝가리 공장 가동률 개선이 기대된다.,1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,소형전지,4,데이터센터용 BBU와 전동공구 판매 호조로 소형전지(IT) 부문이 3분기부터 흑자 전환할 것으로 기대된다.,1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,AMPC,3,북미 LFP ESS 가동 본격화와 함께 4분기 AMPC 규모의 의미있는 개선이 기대된다.,1
2026-06-11_삼성증권_삼성SDI,2026-06-11,삼성증권,삼성SDI,밸류에이션,-3,Peer 그룹 EV/EBITDA 배수 하락(전지 부문 13.4배→12.7배)으로 목표주가를 기존 대비 8% 하향했으나 투자의견 BUY는 유지한다.,1
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK온,배터리판매량,-5,SK On의 글로벌 EV향 배터리 M/S는 '25년 1~4월 누적 4%에서 '26년 1~4월 3%로 1%p 하락하며 글로벌 주요사 중 가장 부진한 흐름을 보였다.,2
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK온,파우치,-3,글로벌 폼팩터가 각형(Prismatic) 및 LFP 중심으로 확장을 지속하는 반면 SK On은 파우치형 전문 생산사여서 시장 성장의 수혜에서 소외되고 있다.,4
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK온,북미CAPEX,-5,"배터리부문 낮은 가동률이 지속되며 자산손상/폐기손실 Risk가 상존하고, 이에 따라 기존 240GWh였던 배터리 Capa 전망을 179GWh로 하향 조정했다.",10
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK온,ESS,-3,미국 Flatiron Energy 1GWh 및 한국 제2차 ESS 중앙계약시장 수주를 확보했으나 후발주자로서 유의미한 M/S 확보에는 장기간이 소요될 전망이며 중장기 수익성은 여전히 우려된다.,1
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK온,북미EV,-3,북미 EV 판매량이 '26년 1~4월 누적 -5%로 역성장하며 SK On의 핵심 판매 지역인 북미 수요 둔화가 이어지고 있다.,4
2026-06-15_LS증권_SK온,2026-06-15,LS증권,SK이노베이션,밸류에이션,-2,"배터리부문의 낮은 가동률에 따른 자산손상 Risk를 감안해 수익가치가 아닌 장부가치(PBR 0.9배, 5개년 평균) 기준으로 목표주가 102,000원을 제시하며 HOLD 의견을 유지했다.",15
2026-06-15_핀릿_삼성SDI,2026-06-15,핀릿,삼성SDI,로봇,7,휴머노이드 로봇용 전고체·고출력 원형 배터리 수요가 삼성SDI를 배터리주에서 로봇 심장주(차세대 로봇 밸류체인 출발점)로 재평가시킬 핵심 축이라고 평가.,1
2026-06-15_핀릿_삼성SDI,2026-06-15,핀릿,삼성SDI,ESS,5,AI 서버 전력난에 따른 ESS·BBU 수요 확대가 삼성SDI의 매출 믹스 개선과 EV 의존도 완화에 기여할 것으로 전망.,1
2026-06-15_핀릿_삼성SDI,2026-06-15,핀릿,삼성SDI,AMPC,5,미국 ESS·UPS·BBU向 매출 믹스 전환과 함께 AMPC 효과가 더해져 이익 정상화의 발판이 될 것으로 언급.,1
2026-06-15_핀릿_삼성SDI,2026-06-15,핀릿,삼성SDI,전고체,5,삼성SDI의 전고체·고출력 원형 기술이 로봇 배터리 시장 경쟁력의 핵심 축이라고 평가.,1
2026-06-15_핀릿_삼성SDI,2026-06-15,핀릿,삼성SDI,밸류에이션,2,2분기 적자 축소는 적자 규모 자체보다 회복 속도와 4분기 흑자 가시성이 중요하며 이에 따라 밸류에이션 논리가 바뀔 수 있다고 언급.,1
2026-06-16_iM증권_SK온,2026-06-16,iM증권,SK이노베이션,밸류에이션,3,"TerraPower 방문 후 SMR 상용화에 대한 미국 정부의 정책·재정 지원이 예상보다 강하고 향후 5~6년 뒤 대형원전 수준의 경제성 확보도 가능하다고 판단해 매수의견과 목표주가 190,000원(유지)을 제시.",1
2026-06-16_iM증권_SK온,2026-06-16,iM증권,SK온,AMPC,-2,SK-On은 AMPC 반영 시 분기 영업적자 폭이 완화되지만 AMPC 제외 기준으로는 2026년에도 두 자릿수대 영업적자율이 지속될 것으로 전망.,3
2026-06-17_삼성증권_LGES,2026-06-17,삼성증권,LGES,ESS,7,북미 ESS 대규모 수주 본격화로 3Q26부터 ESS가 전사 최대 매출 창출원으로 부상하고 이익률도 2H26 OPM +12.0%까지 큰 폭 개선될 전망,1
2026-06-17_삼성증권_LGES,2026-06-17,삼성증권,LGES,북미EV,2,원통형을 제외한 자동차 배터리는 VW 스펙 교체(하이니켈→미드니켈)와 GM향 고수익 프로젝트 3Q26 재개로 점진적 가동률·수익성 회복이 예상되나 여전히 적자,1
2026-06-17_삼성증권_LGES,2026-06-17,삼성증권,LGES,AMPC,0,"2Q26 완성차 업체별 보상금 인식 시점이 엇갈리며(북미 고객사 보상금은 하반기로 이연, 타 업체분은 2Q 선제 인식) 실적 변동성을 유발",1
2026-06-17_삼성증권_LGES,2026-06-17,삼성증권,LGES,밸류에이션,3,2026E EPS는 적자전환(-509원)했지만 2027E 이익 정상화를 근거로 목표주가 60만원 및 BUY 투자의견을 그대로 유지,1
2026-06-17_삼성증권_LGES,2026-06-17,삼성증권,LGES,OEM보상금,-2,"2Q26 완성차 업체별 보상금 인식 시점이 엇갈리며(북미 고객사분 하반기 이연, 타 업체분 2Q 선제 인식) 실적 변동성을 유발하는 리스크로 지목.",1
2026-06-18_KB증권_LGES,2026-06-18,KB증권,LGES,배터리판매량,6,"2026년 1~5월 국내 EV 판매량이 +122% YoY 급등하면서 LGES의 국내 배터리 출하량이 +39~74% YoY, 전사 판매량도 +3~5% 추가 성장할 것으로 기대되어 가동률과 수익성 개선에 긍정적이다.",5
2026-06-18_KB증권_LGES,2026-06-18,KB증권,LGES,북미EV,4,4월 기준 한국 EV 판매량이 미국 EV 판매량의 52%까지 상승해 미국 EV 수요 둔화에 따른 LGES의 배터리 판매 감소분을 국내 물량 증가가 일부 상쇄할 수 있을 것으로 전망한다.,4
2026-06-18_KB증권_SK온,2026-06-18,KB증권,SK온,배터리판매량,6,"국내 EV 침투율 상승(22.6% 유지 가정 시 SK온 출하량 +41% YoY, +122% YoY 성장 유지 가정 시 +76% YoY) 시나리오 하에서 2026년 SK온 전사 판매량에 +5~10%의 예상치 못한 추가 효과가 발생해 가동률 안정과 함께 매출액/영업이익률이 동시에 개선될 수 있다.",5
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,ESS,6,2Q26을 기점으로 ESS 사업이 AMPC 포함 기준 흑자전환하며 온타리오 등 신규 공장 가동 확대에 힘입어 매출액이 QoQ +25% 이상 증가할 전망이다.,1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,AMPC,2,"2Q26 AMPC 규모는 약 2,560억원으로 추정되며, 이를 제외 시 영업적자가 -2,750억원으로 확대되는 등 실적의 핵심 변수로 작용하고 있다.",1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,북미EV,-4,"대형전지는 GM향 출하 부진이 지속되고 있으며, GM은 3Q26부터 EV배터리 물량 출하를 기대하나 하반기 기준 5GWh 수준에 그칠 것으로 예상돼 회복 속도가 더디다.",1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,유럽EV,5,유럽 대형전지는 2026년부터 미드니켈/LFP 양극재 기반 파우치셀 공급이 본격화되고 VW·르노 등의 가동 개선이 매출 증가를 견인하는 핵심 변수다.,1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,파우치,4,미드니켈/LFP 양극재 기반 파우치 셀 공급 본격화가 유럽 대형전지 매출 개선을 주도하고 있다.,1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,소형전지,5,"소형전지 매출은 QoQ +14% 증가할 전망이며, 난징공장의 룽바디 모델 유럽향 EV 공급 확대와 유럽공장 생산능력 증설로 구조적 수혜가 나타나기 시작했다.",1
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,LGES,밸류에이션,2,밸류에이션 자체는 2027년 EPS 기준 P/E 57배로 고평가 상태이나 수익성 개선이 점차 확인되며 투자 매력도가 상승 중이다.,1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,ESS,6,"미국 전력 인프라 병목으로 BESS 수요가 급증하고 있으며, 2Q26부터 4Q26까지 ESS 매출과 영업이익이 분기별로 빠르게 확대되어 동사 실적 개선의 핵심 동력이 되고 있다.",1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,북미EV,-3,"미국 전기차 보조금 폐지 이후 GM Ultium 가동률 조정과 미국 EV 수요 둔화로 2분기까지 EV향 실적이 저조하나, 하반기부터 GM non-Bolt Ultium 회복과 Rivian R2 조기 공급으로 점진적 개선이 기대된다.",1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,유럽EV,3,"4분기부터 유럽 EV 중심의 가동률 개선폭이 확대될 것으로 기대되며, 유럽 Mid-Ni 중심 가동률 회복이 실적 개선 요인으로 언급됐다.",1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,소형전지,-2,소형 원통형 전지는 여전히 EV 가동률 저조 속에서도 수요 확대로 일부 실적을 방어하고 있으나 큰 폭의 개선은 2027년 애리조나 신규 4695 원통형 공급 이후로 예상된다.,1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,AMPC,-3,시장에서 기대하는 OEM으로부터의 보상금(AMPC) 인식이 일부 하반기로 지연될 가능성이 높다고 언급했다.,1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,46파이,4,2027년부터 46시리즈 차세대 라인 가동이 본격화되며 실적 모멘텀으로 작용할 것으로 전망했다.,1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,LGES,OEM보상금,-3,시장이 기대하는 OEM으로부터의 보상금 인식이 일부 하반기로 지연될 가능성이 높다며 인식 시점의 하방 리스크를 지적.,1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,ESS,5,북미 ESS 외형성장이 지속되는 가운데 미국 LFP ESS 초기 양산까지 더해지며 4분기 이익률 개선을 견인할 것으로 전망.,1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,유럽EV,4,"유럽향 EV 출하 회복으로 가동률이 개선되고 있으며, 유럽 EV·ESS 수요가 견조해 향후 대응력을 높일 것으로 예상.",1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,소형전지,4,데이터센터향 BBU·UPS 등 소형 전지 수요 증가가 외형 성장과 손익 개선에 기여할 전망.,1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,LFP,3,미국 LFP ESS 초기 양산이 4분기부터 반영되며 실적 개선에 긍정적으로 작용할 전망.,1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,AMPC,3,4분기 AMPC 증가가 StarPlus Energy 라인 전환 효과와 함께 반영되며 이익률 개선 속도를 높일 것으로 예상.,1
2026-06-24_유안타증권_삼성SDI,2026-06-24,유안타증권,삼성SDI,북미CAPEX,3,"미국향 EV 볼륨모델 부재로 대부분 라인을 ESS로 전환 중이며, StarPlus Energy 라인 전환이 4분기부터 실적에 반영될 전망.",1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,북미EV,3,미국 EV 역성장이 완화되며 하반기부터 일부 고객의 배터리 재고 축적이 재개되어 바닥 통과 공감대가 형성될 것으로 기대.,1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,ESS,4,"ESS는 하반기 흑자전환과 90GWh 신규수주로 견조한 성장이 기대되나, AMPC 제외 수익성은 고정비 부담으로 여전히 -5% 수준.",1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,유럽EV,5,테슬라의 유럽/아시아 지역 판매 강세와 FSD 승인국 확대가 소형전지 및 낙수효과를 통한 실적 개선을 견인할 전망.,1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,AMPC,-4,"2Q26 AMPC는 2,852억원으로 전년대비 42% 감소하며, AMPC를 제외한 영업이익은 -670억원 적자로 AMPC 의존도가 여전히 높음.",1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,관세,3,"ESS 부문에 관세환급 1,000억원이 반영되며 반영 후 OPM이 +15%까지 개선될 것으로 전망.",1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,밸류에이션,-5,실적 추정 변동은 미미하나 목표배수 할인율을 소폭 상향해 목표주가를 직전 대비 5% 하향한 58만원으로 제시.,8
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,북미CAPEX,0,"북미 OEM으로부터 수취하는 설비 보상금 6,000억원은 매출에는 전액 반영되나 영업이익에는 제한적으로만 반영되고, 물량 보상금은 하반기 협의 마무리 후 반영될 예정.",1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,LGES,OEM보상금,3,"북미 OEM 설비 보상금 6,000억원이 매출에는 전액 반영되나 영업이익에는 제한적으로만 반영되며, 물량 보상금은 하반기 협의 마무리 후 반영될 예정이라고 언급.",1
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,유럽EV,7,각형 EV 레퍼런스를 보유한 산업가속화법(IAA) 최대 수혜 업체로 벤츠 수주를 시작으로 폭스바겐·BMW 등으로 추가 수주가 확대되며 유럽 점유율 하락 우려가 자연스레 해소될 전망,1
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,ESS,7,하반기 지상용 ESS(3년 30GWh 추정)와 SpaceX향 우주 데이터센터용 ESS(3년 10GWh 추정) 수주가 하반기 중 확보될 것으로 기대,1
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,관세,4,미국 관세 환급(2Q26 500억원 가정)이 ESS 부문 수익성을 AMPC 포함 기준 +15%(관세 제외 시 +10%)로 끌어올리는 일회성 요인으로 작용,1
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,소형전지,3,전동공구와 BBU 확대판매로 2Q26 소형전지 매출이 가이던스(+5% q-q)를 소폭 상회할 전망,1
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,AMPC,5,"AMPC 유입금액이 2025년 265십억원에서 2026년 750십억원, 2027년 1,231십억원으로 확대되며 중대형전지 실적 개선의 핵심 동력으로 작용",6
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,삼성SDI,밸류에이션,-6,무위험이자율을 3.0%에서 3.6%로 상향하고 멀티플 할인율도 확대 반영해 목표주가를 기존 대비 14% 하향한 80만원으로 제시,1
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,삼성SDI,ESS,5,"데이터센터 ESS向 고수익성 제품(BBU, UPS) 비중 상승과 북미 ESS 수주 모멘텀이 지속되며 중대형전지 수익성 개선을 견인하고 있다.",1
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,삼성SDI,유럽EV,3,유럽 EV 수요 개선에 따른 헝가리 라인 가동률 상승과 차기 프로젝트 수주 모멘텀이 실적 개선을 뒷받침한다.,1
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,삼성SDI,관세,2,"당사 추정치는 과거 미국向 수출 ESS 제품의 관세 환급(일회성 수익)을 반영하지 않고 있어, 해당 인식이 이뤄질 경우 추가 실적 개선 여지가 있다.",1
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,삼성SDI,밸류에이션,5,삼성디스플레이 지분(15.2%) 매각을 통한 잠재적 현금 유입과 글로벌 OLED peer 대비 부담스럽지 않은 밸류에이션을 근거로 목표주가 100만원과 섹터 내 탑픽 의견을 유지한다.,1
2026-06-29_LS증권_SK온,2026-06-29,LS증권,SK온,파우치,-6,글로벌 EV향 배터리 폼팩터에서 각형(Prismatic) M/S가 26년 1~4월 누적 81%까지 확대되는 반면 파우치는 11%로 지속 축소되어 파우치 Only인 동사 배터리사업에 구조적으로 부정적.,6
2026-06-29_LS증권_SK온,2026-06-29,LS증권,SK온,배터리판매량,-4,글로벌 EV향 배터리 Top 12사 M/S에서 SK On은 25년 1~4월 4%에서 26년 1~4월 3%로 1%p 하락.,4
2026-06-29_LS증권_SK온,2026-06-29,LS증권,SK온,북미CAPEX,-5,최근 10년간 배터리부문에 약 42.9조원 CAPEX를 집행했으나 파우치 시장 축소로 저조한 성장에 그치며 26년 Capa 전망을 기존 240GWh에서 179GWh로 하향 조정.,11
2026-06-29_LS증권_SK온,2026-06-29,LS증권,SK이노베이션,밸류에이션,-5,"배터리 투자의 ROIC가 WACC를 하회하는 낮은 자본수익성과 ROE 0% 내외 전망을 반영해 과거 3년 평균 PBR에 5% 할인을 적용, 목표주가를 91,000원으로 하향하고 Hold를 유지.",1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,ESS,5,AI데이터센터 전력수요 급증과 신재생 에너지 확대로 ESS 매출·손익이 구조적으로 빠르게 성장할 전망이다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,AMPC,5,"미국 ESS 생산량 증가에 힘입어 2Q26 AMPC가 전분기 대비 약 28% 증가한 2,430억원으로 추정되며 손익 개선을 견인한다.",1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,북미EV,-3,2Q26에도 GM 얼티엄셀즈 생산라인이 EV 수요 둔화와 생산 조정 영향으로 가동 중단 상태를 유지하고 있다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,유럽EV,2,유럽향 물량이 전분기 대비 점진적으로 회복되고 있어 자동차 전지 부문의 추가 실적 악화 가능성은 제한적이다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,소형전지,3,Tesla 판매 호조에 힘입어 원형전지 출하가 견조하게 이어지며 매출 회복과 수익성 방어에 기여한다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,관세,2,미국 연방대법원의 상호관세 위법 판결 이후 일부 환급 절차가 진행 중인 점이 추가적인 이익 개선 요인으로 작용할 수 있다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,LGES,밸류에이션,3,현 주가는 2028년 예상 실적 기준 P/E 23.5배 수준으로 2020~2023년 EV 랠리 당시 대비 밸류에이션 부담이 상당 부분 완화되었다.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,ESS,6,AI 데이터센터(AIDC)향 ESS 배터리 수요가 2025년 12GWh에서 2030년 272GWh로 급성장할 전망이며 상당 부분이 미국에서 발생할 것으로 판단.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,관세,4,2026년부터 본격화되는 미국 행정부의 중국산 ESS 규제가 국내 배터리 셀 업체에 구조적인 성장 기회를 제공할 것으로 판단.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,AMPC,4,Stellantis 유럽향 수출 물량 대응을 위한 미국 SPE 공장 대체 생산으로 AMPC가 발생하면서 2Q26 자동차전지 적자폭이 전분기 대비 축소될 전망.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,북미EV,-4,주력 고객사 BMW향 물량 감소가 지속되고 전분기 Stellantis 최소구매 미달 보상금 효과가 제거되며 자동차전지 매출 감소가 불가피할 전망.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,소형전지,-3,AIDC향 BBU 수요 확대로 소형전지 매출은 예상보다 양호하나 과거 공급과잉기 수주한 파워툴·e-bike 물량 부담으로 적자 흐름이 당분간 지속될 전망.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,밸류에이션,5,"전세계 이차전지 업종 주가 하락에 따른 밸류에이션 조정을 반영해 목표주가는 하향했으나, 현 주가는 2028년 예상 실적 기준 P/E 19.7배로 4월 고점 대비 밸류에이션 부담이 상당히 낮아져 비중 확대가 유효하다고 판단.",1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,삼성SDI,OEM보상금,-4,주력 고객사 BMW향 물량 감소가 지속되는 가운데 전분기 Stellantis 최소구매 미달 보상금 효과마저 제거되며 자동차전지 매출 감소가 불가피할 전망.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,소형전지,5,고객사 Tesla의 아시아 및 유럽지역 판매량 강세에 힘입어 원통형(소형) 전지부문 영업실적이 추세적으로 반등 중.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,유럽EV,3,유럽 VW향 단기 판매량 증가가 2Q26 긍정적 Trigger 중 하나로 작용.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,ESS,-4,ESS 수익성은 라인 전환 비용 및 더딘 수율로 2Q26 시장 예상치를 하회할 배경 중 하나.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,ESS,7,"미국 ESS 시장 연평균 수요 증가율 2030년까지 +28%, LGES ESS부문 영업실적 연 +33% 성장 전망으로 중장기 성장동력 확고.",1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,수율,-4,ESS 라인 전환 비용 및 더딘 수율이 2Q26 실적 시장 예상치 하회의 핵심 원인 중 하나.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,북미CAPEX,-5,미국 Ultium Cells 등 기존 EV 배터리 생산라인의 저조한 가동률이 고정비 부담으로 작용.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,AMPC,0,"2Q26 매출액 및 영업이익에 AMPC 2,284억원 반영 추정, 2026년부터 매출액에도 AMPC가 포함되는 점에 유의 필요.",1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,LFP,-3,LGES를 포함한 국내 이차전지 기업들의 배터리 Chemistry는 중국의 LFP 및 나트륨 전지 등에 아직 Catch-up 단계.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,중국경쟁,-4,영업실적 측면에서 LGES는 중국 CATL 대비 열위에 있어 향후 뚜렷한 실적 개선으로 Multiple 프리미엄을 정당화할 필요.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,LGES,밸류에이션,5,"수요 거점시장/non-China 정책 및 초기 성장시장 개연성으로 CATL 대비 Multiple 프리미엄(EV/EBITDA 19배, 중국 평균 대비 50% 프리미엄)을 정당화, 적정주가 47만원 유지.",1
